"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Ethiopia","ETH","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.20957344","2.3852919","2.31107799","2.69994876","1.79770207","2.79061676","2.16904681","3.18043738","1.61052443","3.04336461","2.87194826","1.29000243","4.86668589","5.39293432","3.97625034","6.47192211","7.60112056","","","",
"European Union","EUU","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1115.58321095969","1153.11894346884","1288.42371665833","1604.98094809411","1849.7992432017","1959.72288833682","2098.67012643815","2391.19443119035","2647.03830748305","2637.42403306466","2590.22595078655","2773.68733306166","2619.95398373135","2791.36775126357","2880.51186985701","2517.73784906172","2559.59423063395","","","",
"Fragile and conflict affected situations","FCS","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1648892241703","10.9832827951378","9.917972055991","10.6168058619421","13.7642663269433","14.4268072032428","15.9294181797418","20.3518223381131","24.1293810603573","26.9688629426275","25.6501201556095","25.5971915737712","20.383469290828","20.9850407229643","22.640426262415","20.7682202440046","19.8837665773346","","","",
"Finland","FIN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1224.62905827","1297.5447636","1486.72959","1954.59332264","2291.08338584","2439.553535","2551.21401435","2929.10429548","3350.82029479","3248.58956152","3162.42715135","3535.98441457","3454.23016932","3684.00139824","3685.89725591","3213.09863423","3185.11298312","","","",
"Fiji","FJI","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.17028482","46.08307359","53.88212773","68.30652292","80.06619452","95.7928602","100.56547536","109.06178803","100.07157662","80.0264574","86.36381348","89.12092856","94.2669713","96.56788993","113.28932156","110.13860728","114.96760211","","","",
"France","FRA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1701.04256042","1728.79578738","1930.49368084","2363.00015554","2720.0460926","2811.87830726","2938.43127493","3315.58721864","3657.06753411","3604.57915639","3492.83520557","3748.46803211","3537.54707471","3734.27290172","3832.11215416","3225.40892025","3534.14982713","","","",
"Faroe Islands","FRO","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.91430859","41.0282275","38.3978763","48.33695327","52.36195427","62.61064447","62.57333182","60.12452374","74.16872452","58.85917661","65.6240349","91.22704604","81.31484112","84.58486818","102.42975696","97.27356918","107.65596987","","","",
"Gabon","GAB","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.6334596","50.2182556","49.21440472","70.21052704","77.29806782","71.07530754","85.55263685","103.02599599","107.24062012","117.99057998","137.72474479","169.9143366","144.93724664","176.46452227","146.99993868","116.60896669","142.32114424","","","",
"United Kingdom","GBR","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1367.90396087","1418.48731056","1609.70439992","1918.03659625","2352.0160442","2513.20224716","2745.82365054","3126.33187875","3049.81092086","2788.13960176","2803.94395118","2949.74939393","2951.39992074","3362.13121005","3668.46846","3496.21964158","3175.3347654","","","",
"Georgia","GEO","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.46522281","5.88515168","6.69630832","10.38180794","13.69614165","17.70615801","21.13118808","26.04170673","47.13454227","52.91377471","55.95266479","50.88969368","62.80336175","78.90083624","96.32182101","99.80826316","112.59108452","","","",
"Ghana","GHA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.69763133","6.69647548","4.96983062","7.05660547","6.99062538","16.7313852","19.20024476","24.64022633","28.98390978","31.78667559","42.06162385","50.83879796","43.56686967","45.21811342","28.59345822","28.91035454","25.89339585","","","",
"Gibraltar","GIB","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7012361","1.94305616","3.56569139","2.71707006","1.5379849","1.53340102","1.31750422","1.8526534","2.08421997","1.70619926","2.47904178","3.13809372","3.36772399","3.54758748","4.54723473","3.12239026","4.60695282","","","",
"Gambia, The","GMB","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40636823","6.40191844","3.79349166","6.16761206","9.23307188","9.59567338","8.3601757","10.56492016","11.84125415","13.08039038","10.37230477","11.01457153","11.71558929","7.89192419","4.93496875","3.76409944","3.88610619","","","",
"Guinea-Bissau","GNB","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.14202748","9.60685273","6.40329978","9.6375107","14.20992239","12.77662628","11.47606868","13.58407477","14.66759831","15.99993883","6.65241835","3.59612233","7.33257792","11.52745326","13.27376157","12.79066679","17.28201058","","","",
"Equatorial Guinea","GNQ","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.46713691","8.65577724","8.22606848","15.06053105","27.45998365","32.65223969","48.82051045","66.6440681","98.31011262","76.14687484","54.39201208","60.86465839","89.2389825","92.98882359","79.52235391","65.87096613","66.16160298","","","",
"Greece","GRC","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","539.6345047","627.57780428","695.53607232","925.74223956","1050.31805455","1239.88726381","1403.1924104","1599.59206841","1735.12506066","1906.39824271","1757.17018748","1532.2116005","1293.63373016","1128.03788326","994.00243715","851.41363343","917.63524015","","","",
"Grenada","GRD","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.11740186","105.45749826","130.59092393","130.24013024","146.11907731","181.67931407","198.97826142","193.68411719","197.69360431","210.06451723","204.66486147","200.36481878","182.03734778","177.80463522","177.24569248","178.34971731","213.49407807","","","",
"Greenland","GRL","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.49100873","32.89627995","35.28875101","37.57837971","39.94663964","40.84789668","48.38258223","51.69979356","59.83630833","59.36616226","57.78794559","63.01491771","64.57450877","75.20797856","81.92822005","75.73078292","89.81812607","","","",
"Guam","GUM","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4759665","33.34645428","37.51622786","38.05341529","39.34033055","41.0139338","36.73163734","41.94178525","42.19131434","44.82388736","52.68851079","66.08671355","79.28503296","95.63572323","108.4695398","94.92234695","113.31695841","","","",
"High income","HIC","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1456.2501673069","1508.13316027176","1623.15054268887","1861.46522353005","2068.7370501815","2187.41725119903","2317.16655082475","2528.87996251658","2750.78419038936","2844.03081566863","2937.89325397326","3195.95886122021","3180.17526299079","3217.78070409679","4107.72671125268","4001.75370337309","4140.55461576798","","","",
"Hong Kong SAR, China","HKG","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.29737912","28.47838526","29.08427218","30.57654977","30.17860682","38.6363276","47.39767618","53.46638873","58.51914632","72.0259094","71.43956697","82.569353","73.69578434","68.64524953","71.2568732","69.62223043","91.61283474","","","",
"Heavily indebted poor countries (HIPC)","HPC","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.91773598123383","5.24391265834914","5.07980502494024","5.69909991107031","6.63950162678928","7.99493148779292","8.96874079272688","10.4390502977904","10.9505620147457","11.6278223178461","11.5519455878818","12.279012722423","12.4884031642294","13.216285079783","13.7837537423661","14.7734697137129","14.892774541576","","","",
"Croatia","HRV","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","315.49634626","319.20203089","305.336014","416.53426897","506.54656184","617.98043886","690.83555019","899.78442839","1055.31814137","983.646466","939.49719759","928.32411856","851.29389435","756.92167033","764.23191044","661.04900679","692.08383705","","","",
"Haiti","HTI","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.56051927","5.1668822","3.10383846","2.65440219","4.01668499","4.3608658","2.37331029","7.74240736","8.9090734","8.64915505","9.16545107","5.37594467","5.89905699","6.74009425","6.61862674","6.78196619","5.78500642","","","",
"Hungary","HUN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","215.56356045","240.64558518","327.5943574","477.88243448","555.92117954","628.055572","628.40183363","680.09448966","756.86777559","641.53460759","655.0030236","704.1733194","623.20537477","655.89454136","671.32472191","590.08395864","620.82279663","","","",
"IBRD only","IBD","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5579970996802","30.3504300114032","31.8556256674596","36.3373063965979","43.4913782835605","52.6178874393379","62.9528614103431","78.3282102444027","99.0481887998666","103.495119996622","118.514517652938","140.486689855508","152.436696766783","164.152173113434","169.586659738037","165.541890975982","157.487759547231","","","",
"IDA & IBRD total","IBT","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4574456750786","25.0375073803104","26.1051807391908","29.6585007986886","35.419417642713","42.6367099666031","50.78701530076","62.9993251789966","79.0732874011258","82.2335805150221","93.4253464668858","110.20209206237","119.237572429626","128.279828967639","132.218140746619","128.929407218845","122.660779571595","","","",
"IDA total","IDA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.93201119396648","4.9534365626505","5.09589596599614","5.42412213828695","6.50957705409148","7.3518032777788","8.3394773976768","10.2202352932089","11.1990886425303","10.9195336396211","11.1550900057542","12.1547059316169","13.2194601420357","13.565231967483","14.3051564977437","14.9547946863172","14.4490756000061","","","",
"IDA blend","IDB","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.86950656805481","5.51770497445285","5.6532314203946","5.68898781388195","7.50891514787472","7.9938328746767","9.4075434342615","12.4646676528397","14.1584737620536","12.416864761071","12.9263043067536","15.0341745245907","17.4513412639981","18.0831491426712","18.9629143327747","19.8906218832037","17.8017352231956","","","",
"Indonesia","IDN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89650894","6.3340692","6.62731019","9.46900204","9.35993298","10.04062505","14.33377198","20.55388618","21.22719367","22.27944736","23.70914944","29.07368702","32.15784318","33.54149092","37.55411585","40.44937393","49.89876877","","","",
"IDA only","IDX","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.44504593581177","4.66025808714949","4.81449616299185","5.29049201937697","6.00566278706371","7.02808665919094","7.80072791501339","9.0870937309392","9.70305067815807","10.1614342496503","10.2308048123665","10.6488571859675","11.0030500902531","11.1453995870432","11.8105717290303","12.3118033928069","12.6039977438668","","","",
"Isle of Man","IMN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.83912862","3.74947563","3.68749735","4.13018447","4.52117594","5.58545835","6.08040444","7.51596617","8.59694326","9.83749721","11.85855964","14.06778515","13.72923326","12.97028516","13.5242691","15.11904478","15.94651501","","","",
"Not classified","INX","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1209.96265461","1429.26179444","1729.92167364","2287.60354166","2743.86171679","3104.73074759","3224.65296568","3844.57932136","4454.73250773","4224.17151622","3906.73847899","4004.83247472","3758.52213581","3771.9732838","3794.25757952","3293.5888568","3429.35406219","","","",
"Iran, Islamic Rep.","IRN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.25731223","35.85839161","41.10301752","45.49316978","51.38638194","63.86216563","82.48495538","97.96999824","111.02546218","134.72457498","142.64572001","175.02290151","178.17166851","159.24962266","192.77884822","195.37679201","226.49388588","","","",
"Iraq","IRQ","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.76437424","37.94899713","37.36766622","37.64361341","63.7630611","101.73501183","126.57499076","107.46430581","122.29566977","67.10707483","79.38377236","69.54354291","35.90044751","32.24182336","","","",
"Iceland","ISL","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2327.04461977","2055.9757119","2506.39732063","3224.09598015","3659.50326477","4262.15228523","4154.21892259","4980.73903242","4025.66443847","2996.6943241","2956.33177474","3144.35379444","3018.17591984","3286.37963459","3634.17227822","3460.4763184","4127.34948438","","","",
"Israel","ISR","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","944.55728927","966.285295","888.21411159","886.17699707","909.06594886","921.57853584","987.34471139","1083.65408072","1306.8188715","1241.75125881","1396.19437187","1516.83496591","1496.6745703","1692.48587895","1770.77924897","1715.13993032","1773.22816693","","","",
"Italy","ITA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1104.42932434","1182.97091987","1314.96483625","1625.83362078","1952.63228118","2073.97157183","2200.47953933","2393.20290496","2710.85644023","2603.15477729","2521.92703988","2608.84817276","2379.62686137","2430.43396744","2413.16034745","2020.67206168","2039.35609742","","","",
"Jamaica","JAM","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.03175672","82.49651964","100.30929179","79.78158003","118.57585315","95.17979234","111.21319676","126.81558435","147.14343045","125.44993239","142.70989262","153.325696","148.6925646","161.67992546","147.59513386","176.97074073","179.40840016","","","",
"Jordan","JOR","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.86054074","77.94483465","82.95925881","80.23390109","73.12592171","100.95513184","104.81606059","130.03957455","179.34650866","222.58965529","205.90266463","214.19767928","199.30474786","180.62932341","194.41668349","147.16048493","141.33517579","","","",
"Japan","JPN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2204.17051702","2007.60427795","1941.67853845","2112.66987535","2308.46299772","2340.13988607","2212.18153862","2252.60022619","2608.33575291","2996.36152469","3326.40190419","4259.9711231","4374.52566792","3653.67949869","3448.38227175","3139.38394068","3538.20950698","","","",
"Kazakhstan","KAZ","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.74582654","28.9546137","31.52828597","40.77445664","64.31522498","92.49727423","118.76380184","117.67585106","188.36010372","187.94030536","166.47297908","213.18818171","254.4349609","253.999233","235.53644411","198.9531917","154.0352728","","","",
"Kenya","KEN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.96275447","6.29553311","6.67448948","7.32471129","7.29256948","8.63801077","10.16552651","13.05975077","15.01923406","15.46295989","17.13687761","17.71290048","21.0130384","22.85035333","24.23928451","23.27819637","23.95246096","","","",
"Kyrgyz Republic","KGZ","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.94282245","6.1646072","7.14199192","8.68919248","10.26215415","18.41456332","23.28359658","22.60649612","28.28547155","30.56627888","30.19653128","41.56695931","49.8387041","50.93478011","47.6908012","30.50111716","28.49957372","","","",
"Cambodia","KHM","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.90008006","4.01865463","5.00343903","5.37761259","5.4779363","5.76805456","5.18237437","6.13984982","7.63919509","8.98713988","10.7076781","11.29473814","13.37931098","14.38957889","13.56015599","15.64084793","16.93820917","","","",
"Kiribati","KIR","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.59513039","87.26366606","94.36598885","104.01955333","136.19168565","134.91553231","112.0808872","126.50020517","150.3092654","113.30222022","127.87397888","141.04060873","136.45155706","132.79937151","133.672765","103.72676994","115.62458269","","","",
"St. Kitts and Nevis","KNA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","186.72954596","191.21034001","198.92476354","207.96327363","228.39218131","249.98204605","292.12656273","288.42014298","277.84881807","300.29214955","296.71208878","307.00545948","308.32439454","316.05197125","344.82656206","341.88611104","401.81260858","","","",
"Korea, Rep.","KOR","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","234.84323897","297.89989791","321.12477695","377.67608199","424.46581369","526.31792222","652.31698013","745.08692065","678.21794144","673.08828183","832.30185834","908.6282675","927.91629229","1009.29533799","1122.46708725","1134.70080661","1209.04366114","","","",
"Kuwait","KWT","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","351.31334812","485.39148322","506.49122351","572.38137449","591.68903745","673.91332484","779.90934488","768.79391611","840.08364279","1267.18098952","898.4366845","1088.95245841","1121.47148967","1058.34210095","1181.75967466","983.03204388","896.20252956","","","",
"Latin America & Caribbean (excluding high income)","LAC","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.847042412412","103.820992446515","98.4664602736104","103.430098430178","120.690748685687","148.468247244852","174.861455260131","212.270046581842","251.973648180784","256.080815050962","300.650829854439","351.087677779216","354.787753702589","365.984411584201","368.928137931197","349.966663290157","306.993514503036","","","",
"Lao PDR","LAO","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.14549326","4.57173148","3.62924503","4.39659758","3.71672578","4.80398001","4.29060207","4.55662617","5.03900198","11.99132915","7.25450512","5.19199491","6.93758792","13.10448351","13.79491727","18.6556248","17.88978896","","","",
"Lebanon","LBN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169.8643411","178.40021427","163.08090518","154.74993355","162.64568892","156.35949845","192.7884296","213.77317552","218.23092909","232.42125693","265.98302394","311.69711523","358.2144306","334.4889025","338.46321938","326.02986563","345.183134","","","",
"Liberia","LBR","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.25480389","2.41005171","1.50637981","1.2169335","1.95241686","1.66465246","2.30645322","3.14785028","6.26490384","4.46782986","3.97755069","8.72889946","5.28060894","2.18016525","5.58690281","7.81442513","9.7319629","","","",
"Libya","LBY","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119.2261073","138.37813463","121.17737277","125.76170708","132.86256864","137.24194626","153.59351923","183.4098409","217.53077438","244.85897416","280.3567073","197.84247059","","","","","","","","",
"St. Lucia","LCA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.40860235","100.60525192","102.99135511","100.69102769","103.10877721","111.12245051","119.54422991","123.9287049","135.34110069","148.67456504","155.96325771","163.90282054","186.39789179","196.13553662","189.84158367","203.2064751","205.7016472","","","",
"Latin America & Caribbean","LCN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.460099690307","108.050070893801","102.384943884385","107.50312239879","125.542406934398","153.23221129481","180.537297251121","218.505759940788","259.049061067809","263.952282355449","309.922719497367","361.31729034887","367.282420305324","380.830606594984","383.314641549374","364.976272024102","326.464870518009","","","",
"Least developed countries: UN classification","LDC","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.53144015980175","3.79022810333715","3.85941414183639","4.37755919769184","5.2298109094708","5.88665631196623","6.87292597133432","8.21070021568705","9.26843715355369","9.36039298301185","8.64255635796709","9.22390039029458","9.93714127208798","10.7170767734148","11.2838916138511","11.2071726263096","10.8219357822229","","","",
"Low income","LIC","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.06869685474502","4.52976075566966","4.60981329481196","4.99959141358961","5.54603324632664","6.26945923044923","6.42178593196941","7.21718952678839","7.67444315608607","7.15573206644639","7.20349741880082","6.86347618897055","7.40834490614474","7.19105091471242","7.40130402569579","6.80187423472975","7.90200636357576","","","",
"Liechtenstein","LIE","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.43979632","21.72117219","22.90691137","23.34821698","26.85896397","30.19566382","33.37326475","35.81126922","40.23068728","40.82971052","43.92045806","50.82275547","48.15609861","62.92797705","62.03040801","66.49088732","65.97404606","","","",
"Lower middle income","LMC","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.46042529823197","6.51763848764552","6.66486194457427","7.44971644551466","8.46080562905679","10.049857042826","12.1682085134405","15.1364467431809","17.2160705412312","17.6679406009888","19.2603349640276","22.0759356724577","23.4942065032734","24.2271745023066","23.9329365281242","25.0651956158472","25.5947230362108","","","",
"Low & middle income","LMY","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5823423484141","22.9811510852284","24.0217758647653","27.4501492058455","32.8480130158914","39.7655086471698","47.5683633269903","59.2257573531624","73.9944209926044","77.9334673666302","88.6276189442385","105.170981876264","114.259710538713","123.049077759737","127.309600636269","124.805879609925","118.222116367446","","","",
"Lesotho","LSO","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.34250016","16.38281325","13.21577848","18.30843726","23.93097318","20.10243514","27.72170232","41.64525829","38.7081765","43.0834002","53.59009888","68.9209669","67.65261329","65.54245091","72.91476171","63.50071278","54.56646005","","","",
"Late-demographic dividend","LTE","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.527302588596","34.5133125358649","42.2010287052023","49.139127992953","59.1484877113982","73.6447812050123","89.0974538319369","112.846913045755","148.537308875613","157.156450956443","177.702200688296","214.511870047952","235.615588058109","259.154517976156","272.427824876098","260.026713299803","255.899531772691","","","",
